buurtcode,reachable_buurten_10min,avg_bike_minutes_to_reachable,avg_bike_distance_to_reachable,bikeshed_total_amenities,bikeshed_utilitarian_amenities,bikeshed_leisure_social_amenities
BU19404901,1,0.0,0.0,3.0,3.0,0.0
BU19492805,14,6.456428571428572,1893.3485714285714,81.0,62.0,19.0
BU19520907,3,5.95,1505.9766666666667,6.0,6.0,0.0
BU19661305,2,3.985,1071.475,9.0,6.0,3.0
BU19701009,2,2.555,757.51,4.0,4.0,0.0
BU19780903,11,6.569999999999999,1945.9772727272727,53.0,37.0,16.0
BU00140102,38,6.55421052631579,1895.8844736842104,369.0,203.0,166.0
BU00345301,31,6.036774193548388,1746.8164516129036,165.0,123.0,42.0
BU00370202,4,6.460000000000001,1929.9625,38.0,28.0,10.0
BU00801101,57,5.739824561403508,1623.6745614035092,488.0,290.0,198.0
BU01093038,2,2.555,769.35,13.0,10.0,3.0
BU01800307,1,0.0,0.0,2.0,2.0,0.0
BU02000206,18,7.056111111111112,2106.6566666666668,202.0,130.0,72.0
BU02021159,15,8.132666666666667,1385.7873333333334,127.0,83.0,44.0
BU02130301,17,4.732941176470588,1396.6100000000001,80.0,64.0,16.0
BU02160001,15,6.6626666666666665,1586.5700000000002,109.0,77.0,32.0
BU02431205,32,5.66875,1659.47375,170.0,129.0,41.0
BU02960125,39,5.4805128205128195,1569.9135897435897,185.0,144.0,41.0
BU02960126,35,5.282285714285713,1529.238,166.0,129.0,37.0
BU03073105,8,7.783750000000001,2291.57625,45.0,33.0,12.0
BU03550309,10,6.536,1406.9920000000002,69.0,49.0,20.0
BU0363BA06,27,7.161851851851851,2088.141111111111,285.0,150.0,135.0
BU04020906,23,6.617391304347826,1895.5486956521738,248.0,144.0,104.0
BU04200103,10,4.198,1180.2779999999998,66.0,47.0,19.0
BU04513500,8,6.3575,1725.9299999999998,88.0,56.0,32.0
BU04847015,4,5.4575000000000005,1636.125,14.0,10.0,4.0
BU04892039,39,6.437179487179488,1845.9389743589743,201.0,159.0,42.0
BU06371002,44,6.814545454545454,1913.3811363636364,18.0,13.0,5.0
BU06541302,3,3.5966666666666662,1087.4766666666667,23.0,15.0,8.0
BU06873040,25,6.0124,1665.1456,185.0,108.0,77.0
BU0363KD03,136,6.56066176470588,1950.8408088235296,1771.0,772.0,999.0
BU0363NN02,38,5.812631578947368,1659.651842105263,312.0,182.0,130.0
BU03850402,2,1.245,322.25,14.0,9.0,5.0
BU03940109,16,5.874375000000001,1621.378125,195.0,129.0,66.0
BU04000303,22,5.927272727272728,1623.6568181818182,143.0,106.0,37.0
BU04000403,36,6.524166666666667,1716.813888888889,242.0,173.0,69.0
BU05032402,78,6.035384615384615,1757.7617948717955,577.0,373.0,204.0
BU05050301,76,6.7219736842105275,1914.6240789473695,484.0,299.0,185.0
BU05750102,23,4.284782608695653,1185.0847826086956,170.0,100.0,70.0
BU05900101,27,5.865925925925927,1525.3903703703702,143.0,106.0,37.0
BU05990323,28,6.856071428571428,1940.169642857143,358.0,204.0,154.0
BU06060109,50,5.161199999999999,1504.5694,401.0,238.0,163.0
BU07725410,21,6.598095238095237,1899.317619047619,221.0,146.0,75.0
BU07850917,28,5.492500000000001,1567.670357142857,141.0,104.0,37.0
BU07961003,27,6.105925925925924,1692.1159259259255,205.0,146.0,59.0
BU08281601,7,6.622857142857143,1914.9685714285717,31.0,21.0,10.0
BU08553102,54,6.916296296296294,1982.7207407407407,343.0,202.0,141.0
BU08554703,44,6.232045454545454,1789.1015909090909,216.0,159.0,57.0
BU08554801,46,6.287826086956522,1787.1158695652175,232.0,173.0,59.0
BU08800009,1,0.0,0.0,2.0,2.0,0.0
BU09280103,10,5.239,1554.7410000000004,115.0,64.0,51.0
BU09832202,26,6.320384615384615,1738.2184615384615,167.0,109.0,58.0
BU09880103,20,6.522500000000001,1930.9564999999998,188.0,127.0,61.0
BU09950712,48,6.689374999999999,1936.5637500000003,244.0,187.0,57.0
BU15980803,16,2.885625,866.9118749999998,61.0,46.0,15.0
BU16740001,30,5.670333333333333,1668.743,289.0,194.0,95.0
BU17060509,3,3.8666666666666667,1146.2466666666667,29.0,19.0,10.0
BU17082900,11,7.024545454545455,1848.3127272727272,54.0,39.0,15.0
BU17311001,2,3.18,950.675,6.0,4.0,2.0
BU18920207,10,7.07,1950.271,52.0,37.0,15.0
BU18940508,8,6.516249999999999,1867.1225,19.0,13.0,6.0
BU19000208,2,3.925,1183.565,30.0,17.0,13.0
BU19000301,1,0.0,0.0,3.0,3.0,0.0
BU19000309,3,3.223333333333333,950.23,17.0,13.0,4.0
BU19420504,8,7.39625,1452.175,59.0,37.0,22.0
BU19420507,41,6.125609756097561,1811.5656097560977,287.0,192.0,95.0
BU19480206,13,7.768461538461538,2280.111538461538,59.0,43.0,16.0
BU19480427,21,5.513809523809523,1583.5623809523809,141.0,97.0,44.0
BU19500909,5,5.5280000000000005,1518.3660000000002,38.0,27.0,11.0
BU19520106,28,5.948214285714285,1773.420357142857,170.0,119.0,51.0
BU19700006,13,6.037692307692307,1713.5407692307692,95.0,63.0,32.0
BU19780608,9,6.6322222222222225,1924.9377777777777,49.0,36.0,13.0
BU19800601,6,6.490000000000001,1909.7383333333335,28.0,23.0,5.0
BU19820805,9,5.17,1548.6511111111113,78.0,50.0,28.0
BU19910101,19,5.498947368421052,1598.1384210526314,167.0,98.0,69.0
BU00740301,2,3.37,972.85,14.0,12.0,2.0
BU00808107,7,5.975714285714285,1778.3514285714284,27.0,22.0,5.0
BU00861703,3,3.453333333333333,1037.6233333333332,17.0,15.0,2.0
BU01060006,54,6.088888888888887,1778.7155555555555,299.0,224.0,75.0
BU01060008,55,6.451818181818182,1884.240727272727,303.0,228.0,75.0
BU01094044,2,3.16,947.595,4.0,4.0,0.0
BU01580002,21,5.739047619047619,1678.4204761904762,131.0,95.0,36.0
BU01630501,7,3.572857142857143,990.0957142857143,42.0,32.0,10.0
BU01750104,5,6.414,1520.308,54.0,17.0,37.0
BU01830102,5,4.606,1240.5639999999999,11.0,7.0,4.0
BU01830209,11,6.413636363636363,1882.4018181818176,44.0,39.0,5.0
BU01933110,26,6.6642307692307705,1907.7723076923069,237.0,144.0,93.0
BU02000503,16,7.205,1920.6793750000002,151.0,97.0,54.0
BU02036071,6,5.373333333333334,1591.6366666666665,34.0,23.0,11.0
BU02036190,2,1.56,458.105,10.0,7.0,3.0
BU02670105,18,5.047777777777778,1487.8622222222223,130.0,93.0,37.0
BU02670107,15,5.382666666666667,1598.6653333333336,112.0,76.0,36.0
BU02750201,9,6.352222222222221,1613.1155555555551,109.0,69.0,40.0
BU02960112,32,6.1796875,1666.0671875,149.0,117.0,32.0
BU02970100,2,1.295,396.42,14.0,10.0,4.0
BU02970103,2,0.625,187.0,9.0,8.0,1.0
BU04201508,4,6.0825,1819.4125000000001,19.0,13.0,6.0
BU04390505,10,6.7829999999999995,2003.1029999999998,68.0,44.0,24.0
BU04390506,12,6.093333333333333,1754.1716666666669,112.0,81.0,31.0
BU04390603,9,6.99888888888889,2081.6644444444446,76.0,58.0,18.0
BU04530801,26,6.0126923076923084,1729.8161538461536,173.0,122.0,51.0
BU04980601,4,6.132499999999999,1374.3075000000001,27.0,20.0,7.0
BU05121108,14,5.517142857142858,1407.8192857142856,113.0,83.0,30.0
BU05121409,19,6.14157894736842,1780.8215789473684,164.0,120.0,44.0
BU05180271,14,6.062857142857142,1746.0007142857144,200.0,104.0,96.0
BU05180373,10,6.597999999999999,1367.1060000000002,148.0,75.0,73.0
BU05320103,15,7.961333333333334,2308.221333333334,75.0,53.0,22.0
BU06320102,15,5.870666666666667,1729.9019999999998,158.0,105.0,53.0
BU06380404,4,5.295,1496.1775000000002,11.0,11.0,0.0
BU06640779,5,5.305999999999999,1570.596,27.0,22.0,5.0
BU07152203,8,6.882499999999999,2061.79125,48.0,35.0,13.0
BU07370900,4,6.7,2017.4174999999998,36.0,25.0,11.0
BU07480405,10,6.866,1956.7190000000003,73.0,51.0,22.0
BU07480508,5,5.814000000000001,1729.902,33.0,24.0,9.0
BU07580204,9,6.466666666666666,1898.131111111111,137.0,76.0,61.0
BU07620400,20,5.583999999999999,1600.8745,37.0,21.0,16.0
BU07724140,40,6.8295,2000.9349999999995,444.0,242.0,202.0
BU07724250,33,6.496363636363636,1880.3851515151516,366.0,211.0,155.0
BU07960905,34,6.9626470588235305,2045.9850000000001,278.0,177.0,101.0
BU08281209,2,3.245,752.635,9.0,7.0,2.0
BU03070105,65,5.865076923076923,1608.0875384615385,569.0,337.0,232.0
BU0363EG02,98,6.849591836734695,1898.2604081632646,1133.0,502.0,631.0
BU03080109,13,7.384615384615385,2041.2746153846153,83.0,55.0,28.0
BU03420303,17,6.16529411764706,1796.0882352941173,115.0,81.0,34.0
BU03440341,25,6.8024000000000004,1985.082,326.0,183.0,143.0
BU03610400,20,6.9565,1961.9269999999997,183.0,115.0,68.0
BU03610402,24,6.418749999999999,1831.213333333333,230.0,147.0,83.0
BU0363FQ09,26,6.7084615384615365,1760.7961538461536,261.0,155.0,106.0
BU0363NH04,41,6.101219512195123,1738.4843902439025,338.0,206.0,132.0
BU03922103,34,5.916470588235293,1686.2305882352941,214.0,159.0,55.0
BU06370402,92,6.68054347826087,1785.4907608695657,99.0,70.0,29.0
BU08551004,79,6.951645569620252,1655.1896202531645,588.0,324.0,264.0
BU08551103,83,6.578072289156626,1851.6261445783136,584.0,321.0,263.0
BU02851102,2,4.94,1063.34,0.0,0.0,0.0
BU08650307,1,0.0,0.0,5.0,3.0,2.0
BU08820120,14,7.534285714285714,1623.297857142857,119.0,70.0,49.0
BU08820204,15,5.637333333333333,1650.7380000000005,140.0,87.0,53.0
BU08880101,5,5.9319999999999995,1542.7580000000003,50.0,33.0,17.0
BU09350304,1,0.0,0.0,2.0,2.0,0.0
BU09350404,12,7.054166666666666,2057.9416666666666,173.0,96.0,77.0
BU09860102,9,5.923333333333333,1696.407777777778,50.0,32.0,18.0
BU09950317,59,6.405593220338982,1794.7155932203384,303.0,240.0,63.0
BU15251304,37,7.12,2021.1178378378384,210.0,151.0,59.0
BU16740600,18,6.55,1756.3072222222222,184.0,121.0,63.0
BU16801901,6,7.033333333333332,2094.355,37.0,26.0,11.0
BU16801902,5,6.425999999999999,1857.628,36.0,24.0,12.0
BU16802000,2,2.68,800.25,17.0,8.0,9.0
BU16960000,5,5.101999999999999,1521.482,54.0,32.0,22.0
BU17080010,13,7.366153846153845,2127.31,102.0,70.0,32.0
BU17140509,2,0.82,238.035,25.0,15.0,10.0
BU17140709,2,3.385,702.385,16.0,7.0,9.0
BU17140900,3,5.213333333333334,1572.54,28.0,10.0,18.0
BU17140909,2,3.25,979.77,21.0,7.0,14.0
BU17141108,2,3.3,989.65,9.0,5.0,4.0
BU17240402,19,5.496315789473684,1583.1705263157896,88.0,57.0,31.0
BU17311509,2,3.445,1038.46,9.0,5.0,4.0
BU17341106,15,4.953333333333333,1364.2513333333332,75.0,54.0,21.0
BU17341107,14,4.70642857142857,1259.6992857142857,73.0,52.0,21.0
BU19040109,22,5.265909090909091,1460.548636363636,128.0,93.0,35.0
BU19311008,8,7.37375,1904.5212499999998,39.0,30.0,9.0
BU19450102,8,5.09,1423.19875,63.0,44.0,19.0
BU19450200,10,6.31,1885.3710000000003,81.0,52.0,29.0
BU19522005,3,4.163333333333333,1229.97,24.0,17.0,7.0
BU19910112,18,6.592222222222222,1928.7305555555556,164.0,95.0,69.0
BU19922105,8,4.5325,1313.78375,61.0,39.0,22.0
BU19923000,8,4.609999999999999,1306.0725,66.0,46.0,20.0
BU00808113,3,5.37,1473.58,11.0,10.0,1.0
BU00808117,2,2.655,555.42,10.0,6.0,4.0
BU00808202,2,1.09,311.905,12.0,8.0,4.0
BU01060103,52,6.4325,1859.8959615384617,291.0,216.0,75.0
BU01060204,46,6.674782608695652,1893.9015217391304,273.0,199.0,74.0
BU01091015,11,6.064545454545455,1745.9118181818185,68.0,49.0,19.0
BU01092023,2,1.43,374.55,25.0,13.0,12.0
BU01092026,3,4.783333333333333,1246.3233333333335,11.0,9.0,2.0
BU01630509,4,4.2299999999999995,1274.3825,32.0,22.0,10.0
BU01630601,21,6.24904761904762,1829.5933333333332,124.0,91.0,33.0
BU01970403,4,5.455,1409.77,21.0,14.0,7.0
BU01970408,6,4.16,1184.4533333333334,46.0,34.0,12.0
BU02220204,26,6.736923076923078,1781.3076923076924,187.0,126.0,61.0
BU02281306,9,6.326666666666667,1880.357777777778,44.0,34.0,10.0
BU02430804,41,6.062195121951222,1745.866097560975,258.0,177.0,81.0
BU02430806,44,5.9593181818181815,1746.6586363636363,269.0,186.0,83.0
BU02690106,4,7.13,1766.3125,36.0,19.0,17.0
BU02740601,6,6.1049999999999995,1649.551666666667,24.0,18.0,6.0
BU02891002,19,7.067368421052632,1562.9142105263156,128.0,78.0,50.0
BU03072003,58,6.687413793103448,1919.4587931034484,381.0,287.0,94.0
BU03170210,7,6.574285714285715,1883.6342857142856,42.0,25.0,17.0
BU03310005,3,4.553333333333334,1365.0366666666666,27.0,19.0,8.0
BU03440331,30,6.722,1961.4739999999997,396.0,219.0,177.0
BU03450443,29,6.212068965517242,1832.9248275862071,236.0,151.0,85.0
BU03530019,30,4.968666666666666,1447.6616666666669,162.0,115.0,47.0
BU0363NA02,17,5.9929411764705875,1701.1735294117645,137.0,83.0,54.0
BU03830431,1,0.0,0.0,16.0,4.0,12.0
BU03922005,34,5.68,1647.1761764705882,224.0,165.0,59.0
BU04060511,19,6.805263157894736,1976.2105263157891,170.0,100.0,70.0
BU04320402,7,6.145714285714286,1723.9857142857143,22.0,19.0,3.0
BU05900102,29,5.331724137931035,1451.386551724138,154.0,115.0,39.0
BU05992540,20,6.614,1759.2715000000003,130.0,90.0,40.0
BU06060601,57,6.5608771929824545,1771.9101754385965,413.0,250.0,163.0
BU06260011,13,4.576153846153845,1265.7038461538464,118.0,82.0,36.0
BU06371115,38,6.070526315789475,1665.2257894736842,49.0,21.0,28.0
BU06371117,37,7.444324324324326,1776.5886486486486,39.0,15.0,24.0
BU07030501,4,3.9875,1194.4025,19.0,17.0,2.0
BU07360502,1,0.0,0.0,4.0,3.0,1.0
BU07727270,12,6.36,1794.5758333333333,120.0,70.0,50.0
BU07770001,38,5.43578947368421,1564.5194736842102,221.0,153.0,68.0
BU07942101,13,5.663076923076924,1648.3723076923077,85.0,51.0,34.0
BU07970900,4,5.5775,1623.2825,33.0,20.0,13.0
BU00900702,22,5.986363636363635,1780.1754545454546,0.0,0.0,0.0
BU00900703,30,6.292666666666666,1856.5656666666669,0.0,0.0,0.0
BU0363AJ02,114,6.875614035087716,1978.9577192982465,1460.0,640.0,820.0
BU0363AJ03,131,6.740992366412212,1995.8060305343522,1696.0,758.0,938.0
BU0363MD02,89,6.740224719101124,1981.1266292134837,1107.0,533.0,574.0
BU04849601,8,4.31625,1244.5625,60.0,40.0,20.0
BU04895076,26,6.144230769230769,1833.7569230769232,127.0,102.0,25.0
BU05130902,15,7.132666666666667,1956.4693333333335,72.0,51.0,21.0
BU05183034,38,6.63842105263158,1938.967631578947,657.0,354.0,303.0
BU05310203,23,7.544347826086955,2182.3378260869563,154.0,104.0,50.0
BU07620800,1,0.0,0.0,0.0,0.0,0.0
BU08554804,21,7.576666666666667,1331.97,125.0,90.0,35.0
BU09173300,30,5.917,1683.9823333333334,239.0,159.0,80.0
BU09880204,7,6.362857142857143,1832.705714285714,43.0,34.0,9.0
BU09880205,16,6.2368749999999995,1833.315625,118.0,81.0,37.0
BU15810105,10,7.147999999999999,1600.012,95.0,64.0,31.0
BU16520500,2,0.25,69.565,19.0,12.0,7.0
BU16590100,7,4.702857142857142,1389.3728571428571,49.0,32.0,17.0
BU16590108,7,6.158571428571428,1729.777142857143,44.0,27.0,17.0
BU16819809,4,4.71,1326.0500000000002,25.0,18.0,7.0
BU17010109,2,0.44,126.15,10.0,8.0,2.0
BU17060200,5,4.236,1262.984,26.0,17.0,9.0
BU17082601,4,4.605,1276.9375,16.0,12.0,4.0
BU17350606,13,3.411538461538462,990.7953846153846,88.0,49.0,39.0
BU17830512,4,4.5075,1301.07,23.0,18.0,5.0
BU18590307,3,4.02,1204.45,19.0,11.0,8.0
BU18840002,8,5.45125,1508.41,71.0,43.0,28.0
BU18920399,10,6.315,1366.797,51.0,39.0,12.0
BU19000901,6,5.441666666666666,1487.46,18.0,16.0,2.0
BU19111602,7,4.328571428571428,1294.0285714285715,43.0,29.0,14.0
BU19450509,4,6.945,1110.0749999999998,65.0,18.0,47.0
BU19480229,16,6.671875,1944.038125,114.0,66.0,48.0
BU19660803,7,5.545714285714285,1621.4857142857145,47.0,36.0,11.0
BU19660809,6,3.0533333333333332,873.1899999999999,52.0,31.0,21.0
BU19660902,2,4.865,820.09,19.0,14.0,5.0
BU19701206,3,3.22,924.4900000000001,9.0,8.0,1.0
BU19802401,20,6.2284999999999995,1737.7559999999999,139.0,104.0,35.0
BU00140503,41,6.717073170731707,1880.3241463414633,343.0,187.0,156.0
BU00140512,38,6.7602631578947365,2006.0673684210526,304.0,170.0,134.0
BU00340603,47,6.318936170212765,1829.8538297872337,207.0,148.0,59.0
BU00345205,23,5.7291304347826095,1672.4526086956523,119.0,93.0,26.0
BU00803204,41,7.034390243902438,1873.3978048780486,343.0,199.0,144.0
BU00804002,51,6.147450980392157,1747.2309803921567,431.0,257.0,174.0
BU00851110,18,3.4433333333333334,988.1916666666667,98.0,72.0,26.0
BU00960009,1,0.0,0.0,15.0,3.0,12.0
BU01060302,31,7.100967741935485,2082.004516129032,171.0,117.0,54.0
BU01060307,35,6.5202857142857145,1841.973142857143,193.0,139.0,54.0
BU01060401,40,6.920999999999999,1890.67175,236.0,173.0,63.0
BU01501008,18,6.35611111111111,1854.5611111111111,120.0,86.0,34.0
BU01600404,5,7.112,2088.904,29.0,21.0,8.0
BU01600406,1,0.0,0.0,6.0,4.0,2.0
BU01640500,14,6.255,1794.3735714285715,91.0,56.0,35.0
BU01640504,26,6.204999999999999,1836.8226923076923,243.0,146.0,97.0
BU01710219,3,1.2766666666666666,382.48,20.0,10.0,10.0
BU01934040,1,0.0,0.0,5.0,3.0,2.0
BU02680206,16,6.303125,1809.3743749999996,218.0,123.0,95.0
BU03072106,57,6.418421052631579,1873.8098245614037,338.0,262.0,76.0
BU03610904,2,4.655,1396.83,9.0,6.0,3.0
BU03880102,14,5.962857142857144,1644.2585714285713,80.0,59.0,21.0
BU03921302,48,5.604791666666667,1646.7645833333336,383.0,243.0,140.0
BU03921304,46,5.69086956521739,1664.3595652173908,376.0,242.0,134.0
BU03940114,14,5.842142857142859,1661.5042857142855,168.0,115.0,53.0
BU04792311,13,7.143076923076923,1984.9546153846152,30.0,19.0,11.0
BU05180476,14,6.838571428571428,1935.6314285714284,191.0,105.0,86.0
BU05180478,18,6.7988888888888885,1642.1133333333335,267.0,142.0,125.0
BU05230310,11,6.98,1976.25,41.0,29.0,12.0
BU06871111,39,6.311794871794872,1844.8110256410257,248.0,154.0,94.0
BU06871213,32,6.5165625,1916.4359375,204.0,121.0,83.0
BU06871415,13,5.4423076923076925,1467.8553846153845,50.0,39.0,11.0
BU07180200,23,5.080869565217392,1444.025652173913,155.0,106.0,49.0
BU07180302,10,7.704000000000001,1727.4689999999998,67.0,47.0,20.0
BU07620113,20,5.9535,1735.1364999999998,52.0,31.0,21.0
BU07722120,36,7.115555555555556,1795.7194444444447,362.0,186.0,176.0
BU07722160,39,5.911538461538462,1675.3217948717945,377.0,198.0,179.0
BU07726240,25,6.8212,1908.7844,268.0,146.0,122.0
BU07961302,6,5.111666666666667,1512.0083333333332,44.0,27.0,17.0
BU0363MF02,69,6.3817391304347835,1797.7147826086966,808.0,394.0,414.0
BU05050405,66,5.683181818181819,1553.3681818181824,468.0,290.0,178.0
BU05990329,14,6.087142857142857,1767.830714285714,254.0,140.0,114.0
BU05990454,3,6.013333333333333,1804.5366666666669,10.0,7.0,3.0
BU06060704,52,6.508461538461538,1852.1671153846148,319.0,219.0,100.0
BU06370908,53,6.198490566037736,1747.148490566038,87.0,49.0,38.0
BU06420905,15,6.128666666666666,1786.0033333333333,58.0,42.0,16.0
BU06540101,3,3.27,963.4733333333334,16.0,12.0,4.0
BU06780209,4,4.7325,1411.6025,19.0,17.0,2.0
BU08551602,84,6.659642857142855,1940.8601190476195,574.0,344.0,230.0
BU08551701,74,6.893918918918918,2007.0387837837845,564.0,319.0,245.0
BU08470602,11,6.423636363636363,1897.6881818181814,0.0,0.0,0.0
BU08670002,10,5.441,1540.714,117.0,71.0,46.0
BU09570101,20,6.267000000000001,1766.9679999999996,217.0,127.0,90.0
BU09570200,18,5.871666666666666,1645.5483333333334,192.0,113.0,79.0
BU09834402,1,0.0,0.0,7.0,4.0,3.0
BU09950638,41,6.302926829268293,1840.3753658536584,208.0,161.0,47.0
BU16550301,8,4.7612499999999995,1349.5325000000003,64.0,47.0,17.0
BU16740402,26,6.526538461538461,1914.8657692307695,231.0,160.0,71.0
BU16800300,5,6.6819999999999995,1836.6219999999998,20.0,14.0,6.0
BU17050000,14,4.739285714285714,1370.8385714285712,96.0,65.0,31.0
BU17090001,9,4.295555555555556,1188.743333333333,75.0,51.0,24.0
BU17341004,19,6.5699999999999985,1902.2489473684209,94.0,73.0,21.0
BU17350800,4,5.235,1493.3824999999997,26.0,18.0,8.0
BU17830406,14,5.609285714285714,1571.8628571428574,105.0,71.0,34.0
BU17830409,13,6.466923076923076,1594.5115384615385,89.0,65.0,24.0
BU18830204,11,5.7318181818181815,1602.1990909090907,117.0,68.0,49.0
BU18830506,10,6.648999999999999,1877.306,148.0,85.0,63.0
BU18960205,10,5.138,1502.249,52.0,42.0,10.0
BU19310403,4,7.050000000000001,2075.605,24.0,15.0,9.0
BU19310409,3,5.6066666666666665,1529.6000000000001,20.0,16.0,4.0
BU19600709,2,4.465,1270.78,13.0,10.0,3.0
BU19630600,2,1.92,472.395,24.0,14.0,10.0
BU19780404,5,5.26,1582.0939999999998,34.0,24.0,10.0
BU19910198,2,4.635,946.32,14.0,7.0,7.0
BU19922009,6,6.006666666666667,1751.3983333333333,42.0,25.0,17.0
BU00141707,5,6.953999999999999,1930.9540000000002,49.0,29.0,20.0
BU00341805,39,6.747948717948718,1859.9474358974358,231.0,152.0,79.0
BU00720109,10,6.802,1959.907,84.0,56.0,28.0
BU00850104,13,4.101538461538461,1200.6415384615384,137.0,37.0,100.0
BU00981001,10,3.9730000000000003,1133.962,47.0,37.0,10.0
BU01500404,35,5.222571428571429,1475.9380000000003,334.0,205.0,129.0
BU01580011,19,6.174736842105263,1799.921578947368,119.0,88.0,31.0
BU01580041,19,5.3021052631578955,1543.6426315789474,119.0,88.0,31.0
BU01660300,14,5.998571428571429,1795.7235714285719,130.0,87.0,43.0
BU01931300,38,6.126052631578947,1794.8497368421051,336.0,211.0,125.0
BU02001202,3,4.956666666666666,1483.2766666666666,27.0,16.0,11.0
BU02035650,3,2.643333333333333,802.2266666666668,26.0,18.0,8.0
BU02090276,24,6.255000000000002,1797.500416666667,124.0,86.0,38.0
BU02090306,21,7.209999999999998,2112.2180952380954,114.0,83.0,31.0
BU02250203,21,4.8323809523809516,1387.28,63.0,42.0,21.0
BU02330503,2,3.935,1179.72,8.0,5.0,3.0
BU02431403,19,7.657368421052631,2017.5663157894735,128.0,80.0,48.0
BU02750208,4,6.555,1869.0049999999999,42.0,24.0,18.0
BU03010201,20,5.859,1701.462,197.0,122.0,75.0
BU03010202,18,6.346666666666668,1862.2000000000003,172.0,111.0,61.0
BU03270500,26,5.7180769230769215,1633.8742307692305,151.0,112.0,39.0
BU03440533,8,7.54125,2219.31,101.0,53.0,48.0
BU03440535,21,7.291904761904762,1969.4680952380957,258.0,137.0,121.0
BU03620301,26,6.3442307692307685,1815.7826923076923,313.0,177.0,136.0
BU0363MH02,16,6.620625,1689.9325,105.0,75.0,30.0
BU0363MH04,24,7.490416666666666,2036.3891666666666,205.0,121.0,84.0
BU0363ND01,29,6.764137931034484,1878.3917241379309,265.0,167.0,98.0
BU0363ND02,30,6.6819999999999995,1912.4610000000002,256.0,165.0,91.0
BU03770101,35,7.594285714285714,2015.0428571428567,335.0,213.0,122.0
BU03840803,8,7.64,2123.2137500000003,48.0,34.0,14.0
BU03960202,31,6.478709677419355,1823.92,176.0,141.0,35.0
BU04000105,33,5.897575757575757,1707.113636363636,235.0,156.0,79.0
BU04200401,4,5.88,1768.385,21.0,17.0,4.0
BU04320305,29,5.355862068965516,1564.1255172413794,110.0,89.0,21.0
BU05020333,48,6.149166666666666,1561.5397916666664,258.0,195.0,63.0
BU06270401,21,5.325238095238094,1452.146666666667,155.0,106.0,49.0
BU07030400,5,3.522,1049.78,24.0,18.0,6.0
BU07941701,16,6.938125,2037.6406249999998,171.0,102.0,69.0
BU08200109,2,3.115,935.405,13.0,9.0,4.0
BU05180772,14,5.249285714285714,1467.5835714285713,207.0,105.0,102.0
BU08470404,13,6.992307692307692,2085.740769230769,0.0,0.0,0.0
BU08930661,3,4.819999999999999,1261.0233333333333,25.0,12.0,13.0
BU08990201,36,6.2219444444444445,1755.7138888888894,195.0,122.0,73.0
BU09833105,21,6.948571428571428,1944.1704761904762,125.0,82.0,43.0
BU09833206,20,7.564000000000002,2097.5165,116.0,75.0,41.0
BU09950119,22,7.002727272727273,1790.5186363636362,85.0,73.0,12.0
BU15090201,9,6.873333333333333,1912.2211111111112,88.0,52.0,36.0
BU15090207,4,6.435,886.7599999999999,21.0,13.0,8.0
BU16212412,9,7.393333333333334,2133.262222222222,36.0,27.0,9.0
BU16740705,19,6.970526315789472,2087.657368421053,183.0,125.0,58.0
BU16740803,16,6.983750000000001,2059.8975,165.0,101.0,64.0
BU16818109,2,3.99,1003.67,7.0,6.0,1.0
BU17230207,7,2.1685714285714286,541.3957142857142,48.0,28.0,20.0
BU17421004,21,4.965238095238095,1465.9866666666665,142.0,111.0,31.0
BU17421005,20,5.311999999999999,1564.7825,131.0,102.0,29.0
BU18590002,11,4.944545454545454,1323.3463636363633,59.0,46.0,13.0
BU18590004,2,0.0,0.0,20.0,10.0,10.0
BU18940403,7,4.992857142857142,1429.6485714285716,11.0,9.0,2.0
BU18940502,5,6.058000000000001,1698.404,13.0,8.0,5.0
BU19000402,1,0.0,0.0,5.0,3.0,2.0
BU19110201,3,3.0500000000000003,927.5333333333334,23.0,17.0,6.0
BU19301501,31,6.904516129032257,1910.3751612903227,187.0,139.0,48.0
BU19404601,1,0.0,0.0,13.0,6.0,7.0
BU19420515,43,6.80488372093023,1936.2520930232558,276.0,188.0,88.0
BU19480418,6,6.56,1876.1616666666666,41.0,22.0,19.0
BU19500304,3,6.203333333333333,1362.8233333333335,9.0,9.0,0.0
BU19500403,2,3.66,1096.885,21.0,13.0,8.0
BU19631200,2,3.065,689.72,11.0,9.0,2.0
BU19700507,2,3.29,986.555,6.0,4.0,2.0
BU19700604,7,6.385714285714286,1911.6771428571426,45.0,29.0,16.0
BU19700609,7,5.6571428571428575,1646.5171428571427,26.0,21.0,5.0
BU19780501,5,4.966,1378.138,21.0,17.0,4.0
BU19791364,20,6.074,1767.6710000000003,88.0,68.0,20.0
BU19802802,12,6.7558333333333325,1885.3025,76.0,60.0,16.0
BU00140606,20,7.080500000000001,2017.9665000000005,165.0,106.0,59.0
